Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
10/01/2021 12:00:00 AM,2 - 4 Years,33.6999117275835,0,0
10/01/2021 12:00:00 AM,5 - 11 Years,40.980265672610095,0.007,0.004
10/01/2021 12:00:00 AM,12 - 17 Years,41.82232735287052,0.578,0.487
10/01/2021 12:00:00 AM,18 - 24 Years,34.430799689820724,0.645,0.544
10/01/2021 12:00:00 AM,25 - 49 Years,38.03629795155354,0.705,0.616
10/01/2021 12:00:00 AM,50 - 64 Years,28.60426185793721,0.829,0.752
10/01/2021 12:00:00 AM,65+ Years,23.104965206046028,0.935,0.854
09/30/2021 12:00:00 AM,<2 Years,13.732482740115797,0,0
09/30/2021 12:00:00 AM,2 - 4 Years,33.078174913253505,0,0
09/30/2021 12:00:00 AM,5 - 11 Years,40.454459148679966,0.007,0.004
09/30/2021 12:00:00 AM,12 - 17 Years,41.5345158233725,0.576,0.485
09/30/2021 12:00:00 AM,18 - 24 Years,33.9093716001104,0.644,0.543
09/30/2021 12:00:00 AM,25 - 49 Years,36.96947150933965,0.704,0.615
09/30/2021 12:00:00 AM,50 - 64 Years,27.616702418891318,0.828,0.751
09/30/2021 12:00:00 AM,65+ Years,22.243460858941344,0.934,0.853
09/29/2021 12:00:00 AM,<2 Years,13.961605152356185,0,0
09/29/2021 12:00:00 AM,2 - 4 Years,33.394372493112755,0,0
09/29/2021 12:00:00 AM,5 - 11 Years,40.72916418076189,0.007,0.004
09/29/2021 12:00:00 AM,12 - 17 Years,42.1546811428861,0.576,0.484
09/29/2021 12:00:00 AM,18 - 24 Years,34.5291288309447,0.643,0.541
09/29/2021 12:00:00 AM,25 - 49 Years,37.07026775843661,0.703,0.613
09/29/2021 12:00:00 AM,50 - 64 Years,27.620561846584135,0.828,0.75
09/29/2021 12:00:00 AM,65+ Years,22.15863174991662,0.933,0.852
09/28/2021 12:00:00 AM,<2 Years,13.659411268103998,0,0
09/28/2021 12:00:00 AM,2 - 4 Years,32.43689779904457,0,0
09/28/2021 12:00:00 AM,5 - 11 Years,39.847797944374705,0.007,0.004
09/28/2021 12:00:00 AM,12 - 17 Years,41.53565793261654,0.575,0.483
09/28/2021 12:00:00 AM,18 - 24 Years,33.52030966191312,0.642,0.54
09/28/2021 12:00:00 AM,25 - 49 Years,35.72446587088742,0.702,0.612
09/28/2021 12:00:00 AM,50 - 64 Years,26.483165802993344,0.827,0.749
09/28/2021 12:00:00 AM,65+ Years,21.25880895792537,0.932,0.852
09/27/2021 12:00:00 AM,<2 Years,13.524414819811012,0,0
09/27/2021 12:00:00 AM,2 - 4 Years,31.868452711657152,0,0
09/27/2021 12:00:00 AM,5 - 11 Years,39.30592092496629,0.007,0.004
09/27/2021 12:00:00 AM,12 - 17 Years,41.27468597035346,0.574,0.481
09/27/2021 12:00:00 AM,18 - 24 Years,32.89204317848155,0.641,0.538
09/27/2021 12:00:00 AM,25 - 49 Years,34.721133128892085,0.701,0.611
09/27/2021 12:00:00 AM,50 - 64 Years,25.578697571922344,0.826,0.748
09/27/2021 12:00:00 AM,65+ Years,20.6335576434316,0.93,0.851
09/26/2021 12:00:00 AM,<2 Years,13.632164278540277,0,0
09/26/2021 12:00:00 AM,2 - 4 Years,32.22017810947812,0,0
09/26/2021 12:00:00 AM,5 - 11 Years,39.70467009402123,0.007,0.004
09/26/2021 12:00:00 AM,12 - 17 Years,41.9565251890452,0.573,0.48
09/26/2021 12:00:00 AM,18 - 24 Years,33.53969184838467,0.639,0.537
09/26/2021 12:00:00 AM,25 - 49 Years,35.14058838596093,0.7,0.61
09/26/2021 12:00:00 AM,50 - 64 Years,25.908338101921114,0.826,0.747
09/26/2021 12:00:00 AM,65+ Years,20.730542948765166,0.929,0.85
09/25/2021 12:00:00 AM,<2 Years,14.281138029967106,0,0
09/25/2021 12:00:00 AM,2 - 4 Years,33.1900875398329,0,0
09/25/2021 12:00:00 AM,5 - 11 Years,40.75377212696302,0.007,0.004
09/25/2021 12:00:00 AM,12 - 17 Years,43.403577601243605,0.572,0.479
09/25/2021 12:00:00 AM,18 - 24 Years,34.93757295561353,0.639,0.537
09/25/2021 12:00:00 AM,25 - 49 Years,36.43175923561373,0.699,0.609
09/25/2021 12:00:00 AM,50 - 64 Years,26.848676308019527,0.825,0.747
09/25/2021 12:00:00 AM,65+ Years,21.388034609991077,0.928,0.85
09/24/2021 12:00:00 AM,<2 Years,14.749290850652871,0,0
09/24/2021 12:00:00 AM,2 - 4 Years,34.37494026885605,0,0
09/24/2021 12:00:00 AM,5 - 11 Years,42.06703292932911,0.007,0.004
09/24/2021 12:00:00 AM,12 - 17 Years,44.81807989998687,0.571,0.478
09/24/2021 12:00:00 AM,18 - 24 Years,36.89848294302825,0.638,0.536
09/24/2021 12:00:00 AM,25 - 49 Years,38.357073416199384,0.699,0.608
09/24/2021 12:00:00 AM,50 - 64 Years,28.24261078060385,0.825,0.746
09/24/2021 12:00:00 AM,65+ Years,22.263016479090346,0.928,0.85
09/23/2021 12:00:00 AM,<2 Years,14.932588780445181,0,0
09/23/2021 12:00:00 AM,2 - 4 Years,34.8652241567277,0,0
09/23/2021 12:00:00 AM,5 - 11 Years,42.483359202813425,0.007,0.004
09/23/2021 12:00:00 AM,12 - 17 Years,45.64953542964782,0.569,0.475
09/23/2021 12:00:00 AM,18 - 24 Years,38.007522198205436,0.637,0.534
09/23/2021 12:00:00 AM,25 - 49 Years,39.278128904994844,0.697,0.607
09/23/2021 12:00:00 AM,50 - 64 Years,28.819708733260097,0.824,0.745
09/23/2021 12:00:00 AM,65+ Years,22.58594847668603,0.927,0.849
09/22/2021 12:00:00 AM,<2 Years,14.947450774752667,0,0
09/22/2021 12:00:00 AM,2 - 4 Years,35.041086855638184,0,0
09/22/2021 12:00:00 AM,5 - 11 Years,42.71688359023226,0.007,0.004
09/22/2021 12:00:00 AM,12 - 17 Years,46.11551600121605,0.568,0.473
09/22/2021 12:00:00 AM,18 - 24 Years,38.243417589651905,0.635,0.532
09/22/2021 12:00:00 AM,25 - 49 Years,39.34254855500825,0.696,0.605
09/22/2021 12:00:00 AM,50 - 64 Years,28.695980021931355,0.823,0.744
09/22/2021 12:00:00 AM,65+ Years,22.501383632798454,0.926,0.849
09/21/2021 12:00:00 AM,<2 Years,15.615002019063851,0,0
09/21/2021 12:00:00 AM,2 - 4 Years,36.37693281099862,0,0
09/21/2021 12:00:00 AM,5 - 11 Years,44.224999150272545,0.007,0.004
09/21/2021 12:00:00 AM,12 - 17 Years,48.04910695137539,0.567,0.472
09/21/2021 12:00:00 AM,18 - 24 Years,40.548006834745145,0.634,0.531
09/21/2021 12:00:00 AM,25 - 49 Years,41.134922800761295,0.695,0.604
09/21/2021 12:00:00 AM,50 - 64 Years,30.062217425190713,0.823,0.743
09/21/2021 12:00:00 AM,65+ Years,23.418383658704364,0.926,0.848
09/20/2021 12:00:00 AM,<2 Years,16.56616965474287,0,0
09/20/2021 12:00:00 AM,2 - 4 Years,38.13200701830727,0,0
09/20/2021 12:00:00 AM,5 - 11 Years,46.297088661003905,0.007,0.004
09/20/2021 12:00:00 AM,12 - 17 Years,50.71478992696423,0.566,0.47
09/20/2021 12:00:00 AM,18 - 24 Years,43.764977052767605,0.633,0.529
09/20/2021 12:00:00 AM,25 - 49 Years,43.9163437059605,0.694,0.602
09/20/2021 12:00:00 AM,50 - 64 Years,31.92359669892343,0.822,0.742
09/20/2021 12:00:00 AM,65+ Years,24.592777928193094,0.925,0.848
09/19/2021 12:00:00 AM,<2 Years,17.462843311294442,0,0
09/19/2021 12:00:00 AM,2 - 4 Years,39.9279382162719,0,0
09/19/2021 12:00:00 AM,5 - 11 Years,48.397301538822255,0.007,0.004
09/19/2021 12:00:00 AM,12 - 17 Years,53.36905181011267,0.565,0.468
09/19/2021 12:00:00 AM,18 - 24 Years,46.468082961166196,0.632,0.527
09/19/2021 12:00:00 AM,25 - 49 Years,46.044837727245536,0.693,0.601
09/19/2021 12:00:00 AM,50 - 64 Years,33.33682830997187,0.821,0.741
09/19/2021 12:00:00 AM,65+ Years,25.484408500932727,0.925,0.847
09/18/2021 12:00:00 AM,<2 Years,17.654810737766116,0,0
09/18/2021 12:00:00 AM,2 - 4 Years,40.55322781239806,0,0
09/18/2021 12:00:00 AM,5 - 11 Years,49.43384849717163,0.007,0.004
09/18/2021 12:00:00 AM,12 - 17 Years,55.11647895349353,0.564,0.467
09/18/2021 12:00:00 AM,18 - 24 Years,48.09287747098886,0.631,0.526
09/18/2021 12:00:00 AM,25 - 49 Years,46.77554439392744,0.692,0.6
09/18/2021 12:00:00 AM,50 - 64 Years,33.66851206639625,0.821,0.741
09/18/2021 12:00:00 AM,65+ Years,25.59355000257513,0.925,0.847
09/17/2021 12:00:00 AM,<2 Years,17.534676283780616,0,0
09/17/2021 12:00:00 AM,2 - 4 Years,39.84977701675613,0,0
09/17/2021 12:00:00 AM,5 - 11 Years,48.953240241774175,0.007,0.004
09/17/2021 12:00:00 AM,12 - 17 Years,55.0496655627172,0.563,0.464
09/17/2021 12:00:00 AM,18 - 24 Years,47.28166205671604,0.63,0.525
09/17/2021 12:00:00 AM,25 - 49 Years,45.70752744483445,0.691,0.599
09/17/2021 12:00:00 AM,50 - 64 Years,32.685493130518374,0.82,0.74
09/17/2021 12:00:00 AM,65+ Years,24.904610790028528,0.924,0.847
09/16/2021 12:00:00 AM,<2 Years,17.791045685584727,0,0
09/16/2021 12:00:00 AM,2 - 4 Years,40.251241359723494,0,0
09/16/2021 12:00:00 AM,5 - 11 Years,49.56191025801422,0.007,0.004
09/16/2021 12:00:00 AM,12 - 17 Years,56.27457772694986,0.561,0.461
09/16/2021 12:00:00 AM,18 - 24 Years,48.08767737217942,0.628,0.523
09/16/2021 12:00:00 AM,25 - 49 Years,46.135448528599106,0.69,0.597
09/16/2021 12:00:00 AM,50 - 64 Years,32.808086716055115,0.819,0.739
09/16/2021 12:00:00 AM,65+ Years,24.967241627532765,0.924,0.846
09/15/2021 12:00:00 AM,<2 Years,18.58368538198391,0,0
09/15/2021 12:00:00 AM,2 - 4 Years,41.67413046909012,0,0
09/15/2021 12:00:00 AM,5 - 11 Years,52.16432611952897,0.007,0.004
09/15/2021 12:00:00 AM,12 - 17 Years,60.096646312128975,0.559,0.459
09/15/2021 12:00:00 AM,18 - 24 Years,50.666926381662236,0.627,0.521
09/15/2021 12:00:00 AM,25 - 49 Years,48.03020636595456,0.688,0.595
09/15/2021 12:00:00 AM,50 - 64 Years,33.95547186661556,0.819,0.738
09/15/2021 12:00:00 AM,65+ Years,25.68815692167436,0.923,0.846
09/14/2021 12:00:00 AM,<2 Years,18.6666648502007,0,0
09/14/2021 12:00:00 AM,2 - 4 Years,42.09513511193643,0,0
09/14/2021 12:00:00 AM,5 - 11 Years,53.60564868273764,0.007,0.004
09/14/2021 12:00:00 AM,12 - 17 Years,62.070211085829705,0.558,0.457
09/14/2021 12:00:00 AM,18 - 24 Years,51.60294416736165,0.625,0.52
09/14/2021 12:00:00 AM,25 - 49 Years,48.55019331503613,0.687,0.594
09/14/2021 12:00:00 AM,50 - 64 Years,34.021763212868755,0.818,0.737
09/14/2021 12:00:00 AM,65+ Years,25.6292257960902,0.923,0.845
09/13/2021 12:00:00 AM,<2 Years,18.712489332648776,0,0
09/13/2021 12:00:00 AM,2 - 4 Years,42.36514652844546,0,0
09/13/2021 12:00:00 AM,5 - 11 Years,54.66479477535336,0.007,0.004
09/13/2021 12:00:00 AM,12 - 17 Years,63.86846209057033,0.557,0.455
09/13/2021 12:00:00 AM,18 - 24 Years,51.6346174964737,0.623,0.518
09/13/2021 12:00:00 AM,25 - 49 Years,48.339738154520035,0.686,0.592
09/13/2021 12:00:00 AM,50 - 64 Years,33.799505582793834,0.817,0.736
09/13/2021 12:00:00 AM,65+ Years,25.354125788318424,0.922,0.845
09/12/2021 12:00:00 AM,<2 Years,17.49256729990941,0,0
09/12/2021 12:00:00 AM,2 - 4 Years,39.10369283956014,0,0
09/12/2021 12:00:00 AM,5 - 11 Years,51.17448403866336,0.007,0.004
09/12/2021 12:00:00 AM,12 - 17 Years,60.490102946700674,0.555,0.453
09/12/2021 12:00:00 AM,18 - 24 Years,48.40157424576751,0.622,0.516
09/12/2021 12:00:00 AM,25 - 49 Years,45.142433512889276,0.684,0.59
09/12/2021 12:00:00 AM,50 - 64 Years,31.342639318574363,0.816,0.734
09/12/2021 12:00:00 AM,65+ Years,23.58724908134237,0.922,0.844
09/11/2021 12:00:00 AM,<2 Years,17.35880935114205,0,0
09/11/2021 12:00:00 AM,2 - 4 Years,38.551235270255496,0,0
09/11/2021 12:00:00 AM,5 - 11 Years,50.67981409972241,0.007,0.004
09/11/2021 12:00:00 AM,12 - 17 Years,59.67806327418839,0.554,0.452
09/11/2021 12:00:00 AM,18 - 24 Years,47.1488231689476,0.621,0.515
09/11/2021 12:00:00 AM,25 - 49 Years,44.49241675690179,0.684,0.59
09/11/2021 12:00:00 AM,50 - 64 Years,30.950339844856817,0.816,0.734
09/11/2021 12:00:00 AM,65+ Years,23.33566867077683,0.922,0.844
09/10/2021 12:00:00 AM,<2 Years,17.620132751048654,0,0
09/10/2021 12:00:00 AM,2 - 4 Years,39.1711956936874,0,0
09/10/2021 12:00:00 AM,5 - 11 Years,51.39143572762021,0.007,0.004
09/10/2021 12:00:00 AM,12 - 17 Years,60.67969308121127,0.552,0.449
09/10/2021 12:00:00 AM,18 - 24 Years,47.822945069153334,0.62,0.514
09/10/2021 12:00:00 AM,25 - 49 Years,44.915575813150056,0.682,0.589
09/10/2021 12:00:00 AM,50 - 64 Years,31.163743493754094,0.815,0.733
09/10/2021 12:00:00 AM,65+ Years,23.501362911769046,0.921,0.844
09/09/2021 12:00:00 AM,<2 Years,17.69320422306045,0,0
09/09/2021 12:00:00 AM,2 - 4 Years,39.06994141249652,0,0
09/09/2021 12:00:00 AM,5 - 11 Years,51.981022030479785,0.007,0.004
09/09/2021 12:00:00 AM,12 - 17 Years,61.23361606457056,0.55,0.445
09/09/2021 12:00:00 AM,18 - 24 Years,48.033312702808,0.617,0.512
09/09/2021 12:00:00 AM,25 - 49 Years,44.912268849597005,0.681,0.586
09/09/2021 12:00:00 AM,50 - 64 Years,31.168965072397327,0.814,0.732
09/09/2021 12:00:00 AM,65+ Years,23.500834381494748,0.921,0.843
09/08/2021 12:00:00 AM,<2 Years,17.413303330269493,0,0
09/08/2021 12:00:00 AM,2 - 4 Years,38.56722278833826,0,0
09/08/2021 12:00:00 AM,5 - 11 Years,51.510960037739956,0.007,0.004
09/08/2021 12:00:00 AM,12 - 17 Years,60.02811975748658,0.548,0.443
09/08/2021 12:00:00 AM,18 - 24 Years,47.073185368082996,0.615,0.51
09/08/2021 12:00:00 AM,25 - 49 Years,44.19359953024821,0.679,0.585
09/08/2021 12:00:00 AM,50 - 64 Years,30.613661534947607,0.813,0.731
09/08/2021 12:00:00 AM,65+ Years,23.079067222605463,0.92,0.842
09/07/2021 12:00:00 AM,<2 Years,17.508667793742518,0,0
09/07/2021 12:00:00 AM,2 - 4 Years,38.49971993421101,0,0
09/07/2021 12:00:00 AM,5 - 11 Years,51.73092494459898,0.007,0.004
09/07/2021 12:00:00 AM,12 - 17 Years,60.41129740886192,0.547,0.44
09/07/2021 12:00:00 AM,18 - 24 Years,46.89354559102957,0.614,0.509
09/07/2021 12:00:00 AM,25 - 49 Years,44.086321632587264,0.677,0.583
09/07/2021 12:00:00 AM,50 - 64 Years,30.53670000624955,0.812,0.729
09/07/2021 12:00:00 AM,65+ Years,23.068760882256665,0.92,0.842
09/06/2021 12:00:00 AM,<2 Years,17.185419417554726,0,0
09/06/2021 12:00:00 AM,2 - 4 Years,38.204839045128786,0,0
09/06/2021 12:00:00 AM,5 - 11 Years,51.3788806530278,0.007,0.004
09/06/2021 12:00:00 AM,12 - 17 Years,59.94474578267168,0.545,0.437
09/06/2021 12:00:00 AM,18 - 24 Years,46.61888582664,0.612,0.507
09/06/2021 12:00:00 AM,25 - 49 Years,43.367520034696334,0.676,0.581
09/06/2021 12:00:00 AM,50 - 64 Years,29.93826168870357,0.811,0.728
09/06/2021 12:00:00 AM,65+ Years,22.69773262969992,0.919,0.841
09/05/2021 12:00:00 AM,<2 Years,18.090762570785664,0,0
09/05/2021 12:00:00 AM,2 - 4 Years,40.90495321021903,0,0
09/05/2021 12:00:00 AM,5 - 11 Years,54.67132341414141,0.007,0.004
09/05/2021 12:00:00 AM,12 - 17 Years,63.64632184260459,0.544,0.436
09/05/2021 12:00:00 AM,18 - 24 Years,49.2212989126376,0.611,0.506
09/05/2021 12:00:00 AM,25 - 49 Years,45.70911478733991,0.676,0.581
09/05/2021 12:00:00 AM,50 - 64 Years,31.658204288752245,0.811,0.728
09/05/2021 12:00:00 AM,65+ Years,23.921280214698296,0.919,0.841
09/04/2021 12:00:00 AM,<2 Years,17.87526365332714,0,0
09/04/2021 12:00:00 AM,2 - 4 Years,40.322296995646916,0,0
09/04/2021 12:00:00 AM,5 - 11 Years,54.129446394732994,0.007,0.004
09/04/2021 12:00:00 AM,12 - 17 Years,62.921653527261356,0.543,0.434
09/04/2021 12:00:00 AM,18 - 24 Years,48.81663667801199,0.61,0.506
09/04/2021 12:00:00 AM,25 - 49 Years,45.18515948199469,0.675,0.58
09/04/2021 12:00:00 AM,50 - 64 Years,31.25864000996586,0.81,0.727
09/04/2021 12:00:00 AM,65+ Years,23.639573578497806,0.919,0.841
09/03/2021 12:00:00 AM,<2 Years,18.013975600196996,0,0
09/03/2021 12:00:00 AM,2 - 4 Years,41.00798388230799,0,0
09/03/2021 12:00:00 AM,5 - 11 Years,54.92995795074506,0.007,0.004
09/03/2021 12:00:00 AM,12 - 17 Years,63.8387672502253,0.541,0.432
09/03/2021 12:00:00 AM,18 - 24 Years,49.34137392151014,0.609,0.504
09/03/2021 12:00:00 AM,25 - 49 Years,45.619826771407574,0.674,0.579
09/03/2021 12:00:00 AM,50 - 64 Years,31.530843174889082,0.81,0.727
09/03/2021 12:00:00 AM,65+ Years,23.743958307671537,0.918,0.84
09/02/2021 12:00:00 AM,<2 Years,18.53414540095896,0,0
09/02/2021 12:00:00 AM,2 - 4 Years,42.661803808425766,0,0
09/02/2021 12:00:00 AM,5 - 11 Years,55.90423173911608,0.007,0.004
09/02/2021 12:00:00 AM,12 - 17 Years,64.94490005307782,0.538,0.428
09/02/2021 12:00:00 AM,18 - 24 Years,50.670708271705465,0.607,0.503
09/02/2021 12:00:00 AM,25 - 49 Years,46.72580766208957,0.672,0.577
09/02/2021 12:00:00 AM,50 - 64 Years,32.11565998293098,0.808,0.725
09/02/2021 12:00:00 AM,65+ Years,24.05077013190115,0.918,0.84
09/01/2021 12:00:00 AM,<2 Years,18.82766978853178,0,0
09/01/2021 12:00:00 AM,2 - 4 Years,43.4380866308892,0,0
09/01/2021 12:00:00 AM,5 - 11 Years,56.0408309506815,0.007,0.004
09/01/2021 12:00:00 AM,12 - 17 Years,65.44457284734523,0.536,0.425
09/01/2021 12:00:00 AM,18 - 24 Years,51.52494268522003,0.605,0.501
09/01/2021 12:00:00 AM,25 - 49 Years,47.61696820036547,0.67,0.576
09/01/2021 12:00:00 AM,50 - 64 Years,32.77403294229491,0.807,0.724
09/01/2021 12:00:00 AM,65+ Years,24.370002417576753,0.917,0.839
08/31/2021 12:00:00 AM,<2 Years,19.268575619653824,0,0
08/31/2021 12:00:00 AM,2 - 4 Years,44.450629442798046,0,0
08/31/2021 12:00:00 AM,5 - 11 Years,56.43656690183426,0.007,0.004
08/31/2021 12:00:00 AM,12 - 17 Years,65.66157360371278,0.534,0.422
08/31/2021 12:00:00 AM,18 - 24 Years,52.99137054948244,0.603,0.499
08/31/2021 12:00:00 AM,25 - 49 Years,49.121107502834676,0.669,0.574
08/31/2021 12:00:00 AM,50 - 64 Years,33.689625406127576,0.806,0.723
08/31/2021 12:00:00 AM,65+ Years,24.79626208379757,0.916,0.839
08/30/2021 12:00:00 AM,<2 Years,19.949750358746865,0,0
08/30/2021 12:00:00 AM,2 - 4 Years,45.62482382643269,0,0
08/30/2021 12:00:00 AM,5 - 11 Years,57.09696382539504,0.007,0.004
08/30/2021 12:00:00 AM,12 - 17 Years,66.33827333080635,0.532,0.419
08/30/2021 12:00:00 AM,18 - 24 Years,54.400124590585584,0.601,0.497
08/30/2021 12:00:00 AM,25 - 49 Years,50.720090520005364,0.667,0.573
08/30/2021 12:00:00 AM,50 - 64 Years,34.723043927170544,0.805,0.722
08/30/2021 12:00:00 AM,65+ Years,25.41834221664556,0.916,0.838
08/29/2021 12:00:00 AM,<2 Years,20.2593752401528,0,0
08/29/2021 12:00:00 AM,2 - 4 Years,46.38334273991528,0,0
08/29/2021 12:00:00 AM,5 - 11 Years,57.484162325824954,0.007,0.004
08/29/2021 12:00:00 AM,12 - 17 Years,66.85907514608849,0.53,0.415
08/29/2021 12:00:00 AM,18 - 24 Years,55.22504935626512,0.599,0.496
08/29/2021 12:00:00 AM,25 - 49 Years,51.7312276959859,0.665,0.571
08/29/2021 12:00:00 AM,50 - 64 Years,35.22840192977196,0.804,0.72
08/29/2021 12:00:00 AM,65+ Years,25.803112256334035,0.915,0.837
08/28/2021 12:00:00 AM,<2 Years,20.47487415761133,0,0
08/28/2021 12:00:00 AM,2 - 4 Years,46.92869474562758,0,0
08/28/2021 12:00:00 AM,5 - 11 Years,57.68504351930351,0.007,0.004
08/28/2021 12:00:00 AM,12 - 17 Years,67.03381786042658,0.528,0.414
08/28/2021 12:00:00 AM,18 - 24 Years,55.68691267779457,0.598,0.495
08/28/2021 12:00:00 AM,25 - 49 Years,52.193673479244396,0.664,0.57
08/28/2021 12:00:00 AM,50 - 64 Years,35.51990223315931,0.803,0.72
08/28/2021 12:00:00 AM,65+ Years,25.934716294634075,0.915,0.837
08/27/2021 12:00:00 AM,<2 Years,20.3535012041002,0,0
08/27/2021 12:00:00 AM,2 - 4 Years,46.47393867571765,0,0
08/27/2021 12:00:00 AM,5 - 11 Years,56.95333377205785,0.007,0.004
08/27/2021 12:00:00 AM,12 - 17 Years,65.90198759958315,0.526,0.41
08/27/2021 12:00:00 AM,18 - 24 Years,55.32763312368773,0.597,0.494
08/27/2021 12:00:00 AM,25 - 49 Years,51.863241681023645,0.663,0.569
08/27/2021 12:00:00 AM,50 - 64 Years,35.38573036454411,0.803,0.719
08/27/2021 12:00:00 AM,65+ Years,25.85358689752943,0.914,0.837
08/26/2021 12:00:00 AM,<2 Years,19.87667888673507,0,0
08/26/2021 12:00:00 AM,2 - 4 Years,45.18427888370744,0,0
08/26/2021 12:00:00 AM,5 - 11 Years,55.63756195477328,0.007,0.004
08/26/2021 12:00:00 AM,12 - 17 Years,64.117441905771,0.522,0.406
08/26/2021 12:00:00 AM,18 - 24 Years,53.893351324792775,0.594,0.491
08/26/2021 12:00:00 AM,25 - 49 Years,50.93173618740055,0.661,0.567
08/26/2021 12:00:00 AM,50 - 64 Years,34.829745751619186,0.801,0.717
08/26/2021 12:00:00 AM,65+ Years,25.56765201913456,0.914,0.836
08/25/2021 12:00:00 AM,<2 Years,19.62650198255908,0,0
08/25/2021 12:00:00 AM,2 - 4 Years,44.23035697143542,0,0
08/25/2021 12:00:00 AM,5 - 11 Years,54.399129396977955,0.007,0.004
08/25/2021 12:00:00 AM,12 - 17 Years,62.263227548072436,0.52,0.403
08/25/2021 12:00:00 AM,18 - 24 Years,52.85947713422479,0.592,0.49
08/25/2021 12:00:00 AM,25 - 49 Years,50.10010099307957,0.659,0.565
08/25/2021 12:00:00 AM,50 - 64 Years,34.21768592456913,0.8,0.716
08/25/2021 12:00:00 AM,65+ Years,25.140071027228,0.913,0.835
08/24/2021 12:00:00 AM,<2 Years,19.092708687015254,0,0
08/24/2021 12:00:00 AM,2 - 4 Years,43.024187551635244,0,0
08/24/2021 12:00:00 AM,5 - 11 Years,51.898660741153584,0.007,0.004
08/24/2021 12:00:00 AM,12 - 17 Years,59.45535197160064,0.517,0.399
08/24/2021 12:00:00 AM,18 - 24 Years,50.860748246377774,0.59,0.488
08/24/2021 12:00:00 AM,25 - 49 Years,48.38114133820424,0.657,0.563
08/24/2021 12:00:00 AM,50 - 64 Years,33.002420251646676,0.798,0.715
08/24/2021 12:00:00 AM,65+ Years,24.515876773282823,0.912,0.835
08/23/2021 12:00:00 AM,<2 Years,18.46231242847278,0,0
08/23/2021 12:00:00 AM,2 - 4 Years,41.59419287867627,0,0
08/23/2021 12:00:00 AM,5 - 11 Years,49.65933763685132,0.007,0.004
08/23/2021 12:00:00 AM,12 - 17 Years,56.64347901277471,0.515,0.396
08/23/2021 12:00:00 AM,18 - 24 Years,49.234062791533496,0.587,0.486
08/23/2021 12:00:00 AM,25 - 49 Years,47.27423449772737,0.655,0.562
08/23/2021 12:00:00 AM,50 - 64 Years,32.244383247744544,0.797,0.714
08/23/2021 12:00:00 AM,65+ Years,23.963298371504937,0.911,0.834
08/22/2021 12:00:00 AM,<2 Years,18.426395942229696,0,0
08/22/2021 12:00:00 AM,2 - 4 Years,41.03462974577928,0,0
08/22/2021 12:00:00 AM,5 - 11 Years,48.18738069163716,0.007,0.004
08/22/2021 12:00:00 AM,12 - 17 Years,54.45976613817066,0.512,0.393
08/22/2021 12:00:00 AM,18 - 24 Years,49.26620885690095,0.585,0.485
08/22/2021 12:00:00 AM,25 - 49 Years,47.46339281296183,0.653,0.56
08/22/2021 12:00:00 AM,50 - 64 Years,32.34609051870836,0.796,0.712
08/22/2021 12:00:00 AM,65+ Years,23.959070129310557,0.911,0.833
08/21/2021 12:00:00 AM,<2 Years,18.31121548634669,0,0
08/21/2021 12:00:00 AM,2 - 4 Years,40.67757517526405,0,0
08/21/2021 12:00:00 AM,5 - 11 Years,47.426543171337116,0.007,0.004
08/21/2021 12:00:00 AM,12 - 17 Years,53.530089213522274,0.511,0.392
08/21/2021 12:00:00 AM,18 - 24 Years,49.187734638503926,0.585,0.484
08/21/2021 12:00:00 AM,25 - 49 Years,47.583369450666474,0.652,0.56
08/21/2021 12:00:00 AM,50 - 64 Years,32.31180971978975,0.795,0.712
08/21/2021 12:00:00 AM,65+ Years,23.964091166916383,0.91,0.833
08/20/2021 12:00:00 AM,<2 Years,18.194796530938056,0,0
08/20/2021 12:00:00 AM,2 - 4 Years,40.13399956044983,0,0
08/20/2021 12:00:00 AM,5 - 11 Years,46.40456009951494,0.007,0.004
08/20/2021 12:00:00 AM,12 - 17 Years,52.420530082937624,0.508,0.389
08/20/2021 12:00:00 AM,18 - 24 Years,49.11776967270417,0.583,0.483
08/20/2021 12:00:00 AM,25 - 49 Years,47.62358212747156,0.651,0.559
08/20/2021 12:00:00 AM,50 - 64 Years,32.252556153446996,0.795,0.711
08/20/2021 12:00:00 AM,65+ Years,23.89353237529769,0.91,0.833
08/19/2021 12:00:00 AM,<2 Years,18.22947451765552,0,0
08/19/2021 12:00:00 AM,2 - 4 Years,40.02563971566661,0,0
08/19/2021 12:00:00 AM,5 - 11 Years,45.131977738828255,0.007,0.004
08/19/2021 12:00:00 AM,12 - 17 Years,51.20475479265729,0.504,0.385
08/19/2021 12:00:00 AM,18 - 24 Years,49.88454787896904,0.581,0.481
08/19/2021 12:00:00 AM,25 - 49 Years,48.376379310687845,0.649,0.557
08/19/2021 12:00:00 AM,50 - 64 Years,32.68730933178559,0.793,0.71
08/19/2021 12:00:00 AM,65+ Years,24.01694419434612,0.909,0.832
08/18/2021 12:00:00 AM,<2 Years,17.960720120595177,0,0
08/18/2021 12:00:00 AM,2 - 4 Years,39.38969177415193,0,0
08/18/2021 12:00:00 AM,5 - 11 Years,43.41745675248875,0.007,0.004
08/18/2021 12:00:00 AM,12 - 17 Years,49.41392749800291,0.501,0.382
